Site;X;Y;CellName;AZIMUT
S08369;64615;440546;G083693;270
S08371;131463;520308;G083711;90
S08371;131463;520308;G083712;180
S08371;131463;520308;G083713;320
S08374;108231;448294;G083741;0
S08374;108231;448294;G083742;20
S08374;108231;448294;G083743;40
S08379;164648;510212;G083791;60
S08379;164648;510212;G083792;180
S08379;164648;510212;G083793;270
S08383;135241;452582;G083831;120
S08383;135241;452582;G083832;240
S08383;135241;452582;G083833;0
S08384;264505;570384;G083841;30
S08384;264505;570384;G083842;150
S08384;264505;570384;G083843;270
S08385;239520;508580;G083851;90
S08385;239520;508580;G083852;210
S08385;239520;508580;G083853;310
S08390;108511;488875;G083901;90
S08390;108511;488875;G083902;210
S08390;108511;488875;G083903;310
S08392;134192;481768;G083921;70
S08392;134192;481768;G083922;180
S08392;134192;481768;G083923;300
S08396;213889;502939;G083961;80
S08396;213889;502939;G083962;200
S08396;213889;502939;G083963;320
S08399;258503;532832;G083991;30
S08399;258503;532832;G083992;150
S08399;258503;532832;G083993;270
S08409;190230;354630;G084091;60
S08409;190230;354630;G084092;180
S08409;190230;354630;G084093;300
S08424;214154;487993;G084241;60
S08424;214154;487993;G084242;180
S08424;214154;487993;G084243;300
S08428;91524;436292;G084281;0
S08428;91524;436292;G084282;20
S08428;91524;436292;G084283;40
S08429;153811;464683;G084291;0
S08429;153811;464683;G084292;20
S08429;153811;464683;G084293;40
S08430;172275;485690;G084301;120
S08430;172275;485690;G084302;240
S08430;172275;485690;G084303;0
S08431;81272;457673;G084311;0
S08433;146975;450988;G084331;60
S08433;146975;450988;G084332;180
S08433;146975;450988;G084333;300
S08434;141646;469169;G084341;120
S08434;141646;469169;G084342;240
S08434;141646;469169;G084343;0
S08435;206384;448223;G084351;110
S08435;206384;448223;G084352;239
S08435;206384;448223;G084353;350
S08437;29166;385081;G084371;30
S08437;29166;385081;G084372;180
S08437;29166;385081;G084373;300
S08438;234144;483473;G084381;60
S08438;234144;483473;G084382;180
